Gene,dropout,highly_variable,F_pval,Adj_F_pval
NKG7,0.07329842931937172,1,1.862913112257963e-26,1.6632909211000426e-22
HOPX,0.14659685863874344,1,9.917224947820547e-21,9.615047712079162e-17
AOAH,0.24083769633507854,1,2.0736502159798924e-18,2.260041338220943e-14
PASK,0.7120418848167539,1,4.638386914098785e-18,1.3327637355464344e-13
CTSW,0.03664921465968586,1,8.771100840266743e-16,7.533298301794621e-12
GZMA,0.06806282722513089,1,4.147713343135946e-15,3.682456414837866e-11
CD8B,0.17801047120418848,1,1.9620638849237376e-11,1.9749785143420828e-07
KLF2,0.8534031413612565,1,1.714297964148964e-11,9.675583424554957e-07
BEX4,0.9214659685863874,0,2.930582193072658e-11,3.0875324530048564e-06
LSP1,0.04712041884816754,0,6.129491636630819e-10,5.322331887957873e-06
RPS15A,0.005235602094240838,0,1.6923849890304868e-09,1.4076492311865818e-05
S100A6,0.18324607329842932,1,3.0005479608304244e-09,3.039658949442941e-05
RPS14,0.005235602094240838,0,5.663692103273541e-09,4.7108027349129936e-05
RPL10,0.010471204188481676,0,7.407330605242987e-09,6.193680637410619e-05
RPS2,0.0,1,1.717300403576738e-08,0.0001420894353919393
RPL13,0.0,1,2.8683497682809206e-08,0.00023732725982756337
EEF1A1,0.0,0,3.045903294173443e-08,0.0002520180385599107
RPL26,0.005235602094240838,0,3.442478825275759e-08,0.0002863298069401758
RPS28,0.0,0,3.709793330356654e-08,0.00030694830015370953
RPS8,0.010471204188481676,1,3.784597059023171e-08,0.00031645118564414414
RPL19,0.005235602094240838,0,8.277152848986761e-08,0.0006884561089710864
RPL30,0.005235602094240838,0,1.4773339477361628e-07,0.0012287795089272005
RPS13,0.0,0,1.5288707078196666e-07,0.001264987623649992
CD63,0.21465968586387435,1,1.4225707389690845e-07,0.0014987579374653127
RPL28,0.0,0,1.9004383751101884e-07,0.0015724227115661699
RPL11,0.005235602094240838,0,1.9574896482630466e-07,0.0016281512872621756
RPL39,0.020942408376963352,0,2.4432347962436453e-07,0.0020647738066774893
RPL32,0.0,0,2.666905581933809e-07,0.002206597678492033
RPS12,0.005235602094240838,0,3.1213516761414746e-07,0.002596199041980716
SESN3,0.8010471204188482,1,6.705395980119888e-08,0.002788622434433364
CFL1,0.0,1,4.833374633287433e-07,0.003999134171582022
SELL,0.9424083769633508,1,5.3596287387550536e-08,0.007700003202937935
RPS27,0.010471204188481676,0,9.43708279158767e-07,0.007890869204423761
RPL14,0.010471204188481676,0,1.063182367942963e-06,0.008889858435242192
RPL35A,0.005235602094240838,0,1.0816266851806872e-06,0.00899648118893861
CARS,0.7643979057591623,0,2.6861384290208165e-07,0.009433324195751519
RPS18,0.0,1,1.1463559391157925e-06,0.009484949040244066
RPS25,0.010471204188481676,0,1.5760785658859032e-06,0.013178468488575307
RPS26,0.0,0,1.922295611933892e-06,0.01590507389314102
SEPTIN7,0.193717277486911,0,1.6606878338059284e-06,0.01704182757889518
RPL34,0.005235602094240838,0,2.119347229809941e-06,0.01762777097407612
CCL5,0.06806282722513089,1,2.514445985351316e-06,0.02232395776300105
CD3G,0.1518324607329843,0,3.3314451229137935e-06,0.03249874072144967
RPS7,0.010471204188481676,0,4.7320417684401705e-06,0.03956723013802184
CCL4,0.41361256544502617,1,2.982312716715896e-06,0.04208080522195088
RPL36,0.020942408376963352,0,6.732822834029427e-06,0.05689897775718215
CTSC,0.3403141361256545,1,4.926241564059094e-06,0.061786563776950514
GSTP1,0.041884816753926704,1,8.187528605282077e-06,0.07070508104316857
RAB13,0.9476439790575916,0,5.777938513025849e-07,0.09131072682044182
NEDD9,0.5602094240837696,1,4.88646062322247e-06,0.09193142693499595
RPS21,0.010471204188481676,0,1.3454471358088283e-05,0.11250030973128618
GIMAP7,0.3403141361256545,0,9.187385481091665e-06,0.1152312511656787
RPS16,0.005235602094240838,0,1.7050818477269847e-05,0.1418209903550409
GZMB,0.5497382198952879,1,8.912408937686943e-06,0.1637742193736111
CD5,0.7905759162303665,1,4.769379283921102e-06,0.18843030603190425
RPS9,0.005235602094240838,0,2.5201646748077973e-05,0.2096158905893529
RPL18,0.010471204188481676,0,2.5297125509652623e-05,0.21152332034482205
RPS3A,0.010471204188481676,0,3.11979972122501e-05,0.26086378691229656
RIPOR2,0.7801047120418848,0,7.388175863449936e-06,0.27799489321403076
RPL18A,0.010471204188481676,1,3.4311986070496385e-05,0.2869015777499039
CD96,0.05235602094240838,0,3.518063347912517e-05,0.3071665813734796
NCR3,0.5706806282722513,1,1.6295853070219742e-05,0.3140596422667396
KLRB1,0.643979057591623,1,1.3513743837201e-05,0.3140621890179295
ATP8B4,0.3507853403141361,1,2.5318707629650406e-05,0.32267753631609636
RPS24,0.010471204188481676,0,3.8921816786915917e-05,0.3254469333869523
SERINC5,0.743455497382199,1,1.343244928245452e-05,0.43321951641507106
ACTB,0.0,1,5.3387919615435006e-05,0.44173164689810923
LIME1,0.7329842931937173,1,1.4339080112497439e-05,0.4443242319706574
TIGIT,0.6073298429319371,1,2.1502317618634188e-05,0.4530779148203552
SARAF,0.11518324607329843,0,5.195984006211534e-05,0.4858810762409644
GAPDH,0.0,1,5.9342627677529177e-05,0.4910009014038764
PCED1B-AS1,0.3298429319371728,1,4.557199719812037e-05,0.5626482548444871
RPS27A,0.005235602094240838,0,6.944963458113192e-05,0.5776506253480975
CREM,0.5235602094240838,1,3.867990159215792e-05,0.6717270725575966
TESC,0.612565445026178,1,3.436448143714095e-05,0.7338832217227395
VAMP5,0.44502617801047123,0,4.989110812538659e-05,0.7438171176247612
LCP2,0.2094240837696335,0,7.32729597726087e-05,0.7668592689356676
LEF1,0.9214659685863874,1,7.423606212417104e-06,0.7821184866729312
IKZF2,0.7329842931937173,1,2.5794905308184078e-05,0.799305213437329
EEF2,0.05235602094240838,0,9.191133810272417e-05,0.8024895723161906
KIAA0586,0.8848167539267016,0,0.9130283206926614,1.0
BTBD6,0.9424083769633508,0,0.5042718473189776,1.0
MTA1,0.9162303664921466,0,0.3106833042685859,1.0
PSMA3-AS1,0.8795811518324608,0,0.7234650626876151,1.0
ARID4A,0.6963350785340314,0,0.789208303153546,1.0
DAAM1,0.9476439790575916,0,0.5902380810347616,1.0
CRIP1,0.225130890052356,1,0.7027195661881263,1.0
PSMA3,0.5602094240837696,0,0.002334240205526984,1.0
ACTR10,0.8691099476439791,0,0.35543899964541653,1.0
ARMH4,0.9476439790575916,0,0.8805050588285774,1.0
NAA30,0.9319371727748691,0,0.501294756320165,1.0
AP5M1,0.900523560209424,0,0.039765769279376854,1.0
EXOC5,0.8900523560209425,0,0.5978174277082515,1.0
TIMM9,0.8586387434554974,0,0.35690571227868695,1.0
JKAMP,0.8115183246073299,0,0.8032546260083439,1.0
MNAT1,0.6073298429319371,0,0.24860004033773397,1.0
PCNX4,0.7958115183246073,0,0.7043042387124574,1.0
ATP6V1D,0.8115183246073299,0,0.4702664734450672,1.0
GPHN,0.6701570680628273,0,0.586494195592445,1.0
FUT8,0.2670157068062827,0,0.13829301882884054,1.0
AL355076.2,0.9057591623036649,0,0.47615228816623223,1.0
CDCA4,0.8795811518324608,0,0.05242656884057213,1.0
MAX,0.5916230366492147,0,0.09773168382518159,1.0
GPR132,0.8900523560209425,0,0.6090917545359886,1.0
CHURC1,0.4816753926701571,0,0.5019598464077492,1.0
ZBTB1,0.7382198952879581,0,0.6374494290203772,1.0
AKAP5,0.9162303664921466,0,0.2293283733726312,1.0
ZBTB25,0.8691099476439791,0,0.13830448110629845,1.0
MTHFD1,0.7486910994764397,0,0.06327572227049816,1.0
SYNE2,0.7539267015706806,1,0.14892292523299458,1.0
NUDT14,0.8638743455497382,0,0.2757858699734443,1.0
SGPP1,0.9476439790575916,0,0.20580573681827513,1.0
WDR89,0.9424083769633508,0,0.384892361220629,1.0
PPP2R5E,0.7643979057591623,0,0.12027997958069679,1.0
SNAPC1,0.9319371727748691,0,0.12585157369274086,1.0
HIF1A-AS3,0.9424083769633508,0,0.6443164129333434,1.0
HIF1A,0.5706806282722513,0,0.3933190083694421,1.0
AL359220.1,0.9476439790575916,0,0.9076107833983795,1.0
PRKCH,0.3298429319371728,1,0.33450767822816624,1.0
TMEM260,0.8900523560209425,0,0.8150648275671291,1.0
