Gene,dropout,highly_variable,F_pval,Adj_F_pval
FP236383.3,0.0006583278472679394,1,1.958407058319819e-18,1.528563801606382e-14
RPL7,0.032916392363396975,0,1.952136770446738e-18,1.5744933208718203e-14
SOX4,0.934167215273206,1,2.579011028071894e-19,3.05566384628014e-14
EEF1A1,0.0,0,4.0479721182497776e-18,3.1574182522348265e-14
TOX,0.9052007899934167,1,5.324873369923029e-19,4.3812614348279175e-14
RCAN3,0.7458854509545754,0,2.370066256174816e-18,7.27487539285245e-14
RPL23,0.14088215931533904,0,1.3565225311978025e-17,1.2315977206235865e-13
RPS19,0.0006583278472679394,0,1.888114300767964e-17,1.473699331907707e-13
IL6ST,0.7109940750493746,1,6.04602877068636e-18,1.631766698880322e-13
RPL22,0.017774851876234364,0,2.1468465660643265e-17,1.7048436651503588e-13
LYST,0.5885450954575379,1,1.1571051768043546e-17,2.1935381689301366e-13
HLA-A,0.0,0,5.076111636536995e-17,3.9593670764988565e-13
EEF1G,0.013166556945358789,0,5.429674616904231e-17,4.29165248805902e-13
NDUFA12,0.2218564845292956,0,4.3289308027076827e-17,4.339258708683686e-13
RPS20,0.08953258722843976,0,7.457046123926106e-17,6.388472442914049e-13
VAMP5,0.5266622778143516,0,4.8332200294461117e-17,7.964528171471965e-13
HLA-DRB5,0.8018433179723502,1,3.3091772627032823e-17,1.3025845197329245e-12
FNDC3B,0.913100724160632,0,2.0466729736129152e-17,1.837075054997012e-12
TXNIP,0.2955892034233048,0,2.641049130255267e-16,2.9244559163635937e-12
SELL,0.7373271889400922,1,1.1384941177644413e-16,3.3807283223299887e-12
LIME1,0.4226464779460171,1,3.6892563639528477e-16,4.984155900956229e-12
SNED1,0.49637919684002635,1,3.2715141493079515e-16,5.066869796579147e-12
PPP2R5C,0.3094140882159315,0,7.351842842561087e-16,8.303727775713276e-12
RPL36A,0.02238314680710994,0,1.1882372787568205e-15,9.480453148933712e-12
PHLDA1,0.9269256089532587,1,1.4506975196413295e-16,1.5484823740733692e-11
EIF3L,0.21066491112574062,0,2.8346658178091265e-15,2.8011415798637273e-11
BHLHE40,0.7735352205398288,1,1.45324733761306e-15,5.005338693461353e-11
EEF1B2,0.017774851876234364,0,8.168479269861846e-15,6.486714214824205e-11
HLA-B,0.0006583278472679394,0,1.3795352431307418e-14,1.076746341743192e-10
FKBP2,0.5661619486504279,0,6.434054349180576e-15,1.1567824391496405e-10
RPL19,0.0006583278472679394,0,2.284951184299542e-14,1.7834360093424132e-10
NR3C1,0.67412771560237,0,8.737901441219421e-15,2.091482906178908e-10
S1PR1,0.5714285714285714,0,1.271167522540003e-14,2.3135248910228054e-10
ITGB1,0.6998025016458196,1,1.156641542148717e-14,3.0052895437908834e-10
RPL34,0.0006583278472679394,0,3.921003954338162e-14,3.0603978294986437e-10
ACTB,0.0,1,5.665698999811034e-14,4.4192452198526065e-10
NPM1,0.053982883475971036,0,7.102795671863757e-14,5.856321759177187e-10
ANK3,0.7235023041474654,1,2.1246847724555003e-14,5.993735743096966e-10
SNHG29,0.13495720868992758,0,9.613996292511729e-14,8.668839488046991e-10
RIPOR2,0.33311389071757735,0,7.573371704603575e-14,8.857929183660818e-10
PTMS,0.7774851876234364,1,2.984538730617847e-14,1.046195615032733e-09
LITAF,0.26135615536537193,0,1.1665409337982974e-13,1.2318547497173783e-09
RPL8,0.0006583278472679394,0,1.7996164405021765e-13,1.4046255276915605e-09
TMEM258,0.1784068466096116,0,1.7566092693303944e-13,1.667680925070543e-09
RUNX1,0.7485187623436471,1,6.063067924678928e-14,1.8805351147953105e-09
LTB,0.0032916392363396972,1,2.671709130288034e-13,2.090815331405461e-09
S100A4,0.03949967083607637,1,3.153171464357406e-13,2.5606172819739152e-09
IL2RA,0.8433179723502304,1,5.469002223813082e-14,2.7225979894194185e-09
ERP29,0.23765635286372613,0,3.763588060790214e-13,3.850755100332868e-09
COL9A2,0.9447004608294931,0,3.017426723340024e-14,4.256080393271105e-09
RPL26,0.0,0,5.459192314169567e-13,4.2581700050522624e-09
ZDHHC14,0.9137590520079,1,4.758801239410606e-14,4.304063270594257e-09
PTPN6,0.42857142857142855,0,4.836887628666621e-13,6.602351613129938e-09
GLIPR2,0.8703094140882159,0,1.2415734795565372e-13,7.467213655066886e-09
RPS14,0.0006583278472679394,0,1.3472466855359304e-12,1.0515446758607912e-08
RPS23,0.0006583278472679394,0,1.577962715581803e-12,1.2316217290353305e-08
CD52,0.0032916392363396972,0,1.7444391850594966e-12,1.3651561659459661e-08
STAT1,0.5036208031599737,1,8.712336455278652e-13,1.3690385250587869e-08
MYC,0.7090190915075708,1,5.746279496875353e-13,1.5403409216035876e-08
CTSD,0.533245556287031,0,1.2500842271457652e-12,2.0890335599532376e-08
LINC00649,0.793943383805135,0,8.265911346123816e-13,3.128951144126013e-08
MCUB,0.35220539828834757,0,2.6075424172183244e-12,3.139703665415259e-08
GPR171,0.521395655036208,0,2.1812138776388556e-12,3.55480856465484e-08
SLC25A5,0.18433179723502305,0,3.77790758400392e-12,3.612704167618664e-08
ASAP1,0.7926267281105991,0,1.0147056511564328e-12,3.816646189216396e-08
RPL36,0.0026333113890717576,0,5.1060535882410804e-12,3.993237235920658e-08
RPL7A,0.0013166556945358788,0,5.804195045141607e-12,4.533240852593724e-08
NACA,0.0032916392363396972,0,6.9477968793851564e-12,5.437178796983568e-08
PFN1,0.0006583278472679394,1,7.577275452970613e-12,5.91416831501228e-08
RPS25,0.0032916392363396972,0,9.358178530921678e-12,7.323485526424454e-08
RPS9,0.0032916392363396972,0,9.836485093099283e-12,7.69779674240812e-08
ITGB7,0.41013824884792627,0,5.972641673598337e-12,7.897885388072301e-08
VIM,0.08624094799210007,1,1.8815102040295896e-11,1.6060885590333847e-07
PVT1,0.749177090190915,0,5.862549349710182e-12,1.8231143623421566e-07
RPL11,0.0013166556945358788,0,3.0090388144983856e-11,2.3501446065879876e-07
PLSCR1,0.8861092824226465,0,3.6393333542083e-12,2.4924595056260575e-07
RPL14,0.0,0,3.575352853829261e-11,2.788775225986824e-07
FAAH2,0.8643844634628045,1,5.125448350251402e-12,2.9479289875460523e-07
GSTK1,0.11784068466096116,0,3.763323817454044e-11,3.3275084517879855e-07
SAMSN1,0.7801184990125082,1,1.1165600120394999e-11,3.960846207977964e-07
EIF3E,0.2903225806451613,0,3.681217287537695e-11,4.045992455120975e-07
CYSLTR1,0.8966425279789335,1,6.1101777461417255e-12,4.61112152686856e-07
TDRD12,0.9137590520079,0,5.270351398165503e-12,4.7667311019652324e-07
RPL39,0.0,0,7.56827170435119e-11,5.903251929393928e-07
PLAC8,0.9071757735352205,1,9.972016315589805e-12,8.379464092934118e-07
ISG15,0.6003949967083607,0,4.445749532988392e-11,8.677780826483207e-07
MIR4435-2HG,0.630678077682686,1,4.8297500337708526e-11,1.0200328761162892e-06
FMNL2,0.934825543120474,0,8.776262975612034e-12,1.0503325150267315e-06
DOCK8,0.4687294272547729,0,7.492133242553648e-11,1.0999788486297908e-06
PCED1B-AS1,0.49835418038183016,1,8.23100768391191e-11,1.279824478222114e-06
AC108134.3,0.9058591178406846,0,2.050274966553177e-11,1.698746004105968e-06
ATP8B4,0.8025016458196181,1,4.6284310880768915e-11,1.8279525739250872e-06
DAD1,0.27518104015799866,0,1.7832100671514588e-10,1.918967258639774e-06
ZBP1,0.946017116524029,0,1.651734043125123e-11,2.3865945475311083e-06
RPL24,0.0065832784726793945,0,3.206125420687493e-10,2.5173502458177303e-06
ETV6,0.641211323238973,0,1.1799594255902792e-10,2.5652101406016047e-06
RPS11,0.02304147465437788,0,3.5730938314941254e-10,2.8527446316919607e-06
NCALD,0.5938117182356814,1,1.6644701437258205e-10,3.196268258815602e-06
ASB2,0.6603028308097433,1,1.468646210226712e-10,3.372250780621731e-06
PLCL2,0.6807109940750494,1,1.4735510699502257e-10,3.5997789251513948e-06
CNN2,0.15997366688610928,0,4.2285183020659423e-10,3.926358193302328e-06
FBLN7,0.9420671494404214,0,3.11262538711789e-11,4.190796376323887e-06
CCR8,0.8959842001316656,1,5.712548087524123e-11,4.283760269025526e-06
LINC00470,0.9420671494404214,0,3.236326313527599e-11,4.357345616811104e-06
ARID5B,0.5892034233048058,1,2.3510328718100416e-10,4.464023665349316e-06
CALM1,0.040157998683344305,0,5.60105361473094e-10,4.551605174077854e-06
NOP53,0.1250822909809085,0,5.86142822485848e-10,5.225536034143585e-06
RPL21,0.024358130348913758,0,7.032796918568232e-10,5.622536062792181e-06
SUB1,0.17906517445687953,0,6.691969637518822e-10,6.358283453027306e-06
LINC00271,0.6872942725477288,1,2.608867735854739e-10,6.5074498332534996e-06
ITGAX,0.9032258064516129,1,8.326468057084793e-11,6.711133254010342e-06
C4orf48,0.3969716919025675,0,5.243595061124989e-10,6.782441375897499e-06
AC009315.1,0.9433838051349572,0,4.9289053990465084e-11,6.7905415056956814e-06
RPS3,0.0013166556945358788,0,9.231248712979397e-10,7.209866908445781e-06
AP000787.1,0.8630678077682686,1,1.6105177631007278e-10,9.173911808062522e-06
HMGA1,0.6148782093482554,0,4.6535121472021173e-10,9.424913268800021e-06
KLF2,0.22251481237656354,1,1.006920878854986e-09,1.0101778117569557e-05
ATP5PB,0.3627386438446346,0,8.716192669269691e-10,1.0668511775210863e-05
BTLA,0.8900592495062541,0,1.614188404579771e-10,1.1452231769546136e-05
S100A10,0.1336405529953917,0,1.297394384915392e-09,1.1680690084615917e-05
UBA52,0.0019749835418038184,0,1.6393296529363014e-09,1.2812074930026309e-05
AL391056.1,0.8433179723502304,0,2.7429238275685354e-10,1.3654920207477952e-05
USP46,0.8308097432521395,0,3.7616171388745987e-10,1.734178684234008e-05
SNHG8,0.7077024358130349,0,7.259704067490606e-10,1.9372618408207706e-05
KLF12,0.6688610928242265,0,8.980007685918006e-10,2.115247058932281e-05
CYTOR,0.31138907175773534,0,2.2226974238911873e-09,2.5176829462473774e-05
ATXN1,0.500987491770902,1,1.8293501835529294e-09,2.859433620682298e-05
SFMBT2,0.9117840684660962,1,3.3155207582859276e-10,2.931563660322638e-05
ZEB2,0.9440421329822252,1,2.1123540676622604e-10,2.9444227605265887e-05
CHD7,0.6688610928242265,0,1.3918920216869382e-09,3.278611342216934e-05
OGT,0.5345622119815668,0,1.9638694608507816e-09,3.291134108352508e-05
BTG1,0.0684660961158657,0,4.071259872897796e-09,3.408982418803368e-05
PFKL,0.6563528637261357,0,1.669073964555233e-09,3.788414204376114e-05
DDIT4,0.6872942725477288,1,1.5804232696923894e-09,3.942141259783025e-05
NAALADL1,0.8729427254772877,0,6.426103026685965e-10,3.944961340973091e-05
PPDPF,0.04081632653061224,0,4.914071348722899e-09,3.996080998897643e-05
PTPRM,0.9084924292297564,0,5.02538242232992e-10,4.283578130665419e-05
MYL6,0.0065832784726793945,0,5.769673164991493e-09,4.530168428989543e-05
AC022182.1,0.9216589861751152,0,4.828293883367728e-10,4.807276604110716e-05
AC119396.1,0.7221856484529295,0,1.7378970488343266e-09,4.879372467772244e-05
LMO4,0.9045424621461488,0,6.101798206723251e-10,4.9858845181309246e-05
RBPJ,0.6695194206714944,1,2.2792501993878525e-09,5.3794845044595924e-05
PASK,0.7801184990125082,1,1.594961571542793e-09,5.657911285015963e-05
CD2,0.36010533245556287,1,5.104488293764286e-09,6.222119156602675e-05
LIMS1,0.662936142198815,0,2.954753521769271e-09,6.837599741528648e-05
PLP2,0.6418696510862409,0,3.52045572348509e-09,7.667474908638979e-05
C1orf162,0.9045424621461488,1,9.717862878686172e-10,7.940633307534446e-05
AL138828.1,0.8360763660302831,0,1.8794726219230134e-09,8.94311948556958e-05
EPHA4,0.8768926925608953,0,1.5887719097104782e-09,0.0001006635686664796
SEPTIN9,0.3324555628703094,0,9.493950438503743e-09,0.00011093315935451681
HYI,0.9466754443712969,0,7.934004213372316e-10,0.00011605391200108382
BCL2L11,0.9440421329822252,1,8.609403010257136e-10,0.00012000697499544545
ACE,0.9183673469387755,0,1.291252408810374e-09,0.00012337916766183126
ABCD2,0.8334430546412114,0,2.845778328310197e-09,0.0001332701612232604
TRERF1,0.8314680710994075,1,2.965520976360414e-09,0.00013725033450044316
ATAD3C,0.9499670836076366,0,9.438036435247227e-10,0.00014713650433170552
YWHAQ,0.36339697169190255,0,1.2405864638322361e-08,0.0001520032734309938
GNLY,0.6761026991441738,1,7.047679342113946e-09,0.00016972015118137083
GAB2,0.9032258064516129,1,2.116436847478199e-09,0.0001705848099067428
BEX4,0.7761685319289006,0,5.035999441630975e-09,0.00017549273113038856
GGA1,0.8966425279789335,0,2.5060485903668862e-09,0.00018912206948015886
C1QBP,0.5141540487162607,0,1.2419871885774036e-08,0.00019939447977917064
LRRN3,0.3548387096774194,1,1.7641126216201923e-08,0.00021328121595388125
TXK,0.9111257406188282,0,2.5656895884768405e-09,0.00022517632134956534
EIF4A1,0.17972350230414746,0,2.554874411098499e-08,0.0002429427206868157
RHBDD2,0.6886109282422647,0,9.792842894054346e-09,0.000245301397837917
RPL36AL,0.032916392363396975,0,3.063384195951154e-08,0.00024707684568052045
RESF1,0.31797235023041476,0,2.170415621201391e-08,0.00024821928921928886
CCR4,0.6293614219881501,1,1.3695157497557915e-08,0.00028821130561734585
GOLGA7,0.7248189598420013,0,1.0171682162651433e-08,0.0002883160875586763
SEC61B,0.16326530612244897,0,3.1334905350985216e-08,0.0002921024591499158
CD48,0.2053982883475971,0,3.0325085363320356e-08,0.0002976782737379389
NAP1L1,0.2916392363396972,0,2.8247632671473657e-08,0.00031104423923620275
MEGF9,0.9005924950625411,0,4.127015843536826e-09,0.00032382588819465576
TTC39C,0.749177090190915,0,1.0601558581154406e-08,0.0003296834288221355
PSTPIP2,0.9479921000658328,0,2.259069077326566e-09,0.0003388088891389952
HLA-DMA,0.8551678736010533,1,6.737574577274762e-09,0.00036285514139303094
EVI2B,0.445687952600395,0,2.7504718947510887e-08,0.0003870325546720884
RGS10,0.40816326530612246,0,3.21359119735367e-08,0.0004235291571133009
MPRIP,0.7597103357472021,0,1.380036251941699e-08,0.00044797111014399014
LY9,0.7946017116524029,0,1.2472933084200098e-08,0.00047365963387249873
MT-CO1,0.0,0,6.888297663905203e-08,0.0005372872177846058
CD82,0.38512179065174457,1,4.6978308542804327e-08,0.0005959404660351758
C9orf40,0.859117840684661,0,1.4569137375859644e-08,0.0008066264180217771
APRT,0.21658986175115208,0,9.470483127240655e-08,0.0009429258671275019
PRCP,0.7287689269256089,0,3.5937942316588175e-08,0.0010334949712509707
FKBP5,0.7965766951942067,0,2.699797108190357e-08,0.0010352018154453394
NME2,0.07109940750493746,0,1.286749658275055e-07,0.0010804866974609855
TGFBR3L,0.9012508229098091,0,1.4305374070665019e-08,0.0011299528870936883
HLA-E,0.04805793285055958,0,1.3912928431105077e-07,0.0011399941814482656
HSPB1,0.44963791968400263,1,8.246032977762715e-08,0.0011686680374058396
CXCR4,0.9111257406188282,1,1.4303239903294286e-08,0.001255315903868233
FOXP1,0.6714944042132982,0,5.5632567734531305e-08,0.0013209334449544564
CD44,0.3535220539828835,0,1.1323095936332331e-07,0.0013661741881145898
SEPTIN1,0.2876892692560895,0,1.2506288614289067e-07,0.001369473278741402
CENPM,0.8900592495062541,1,1.9720910666268132e-08,0.0013991454715932823
LEPROTL1,0.27913100724160633,0,1.3321968217296146e-07,0.001441473459654504
GPR183,0.8900592495062541,1,2.0997133840788172e-08,0.0014896900669007574
TMEM238,0.7248189598420013,0,5.50267436591698e-08,0.0015597317325898939
BEX2,0.8571428571428571,0,2.99516764220707e-08,0.0016353615326450597
H3F3B,0.03423304805793285,0,2.1827821686773158e-07,0.0017629202243301004
CYBA,0.042791310072416065,0,2.3851641263831614e-07,0.001943597084058664
IL12RB2,0.8367346938775511,1,4.2815535026694956e-08,0.002045512185900352
CBLL1,0.7182356813693219,0,7.625354629426247e-08,0.0021109048299151416
TMED9,0.47465437788018433,0,1.4827141361279997e-07,0.0022014403042195196
PPIB,0.04542462146148782,0,2.9317593005102245e-07,0.0023955910720210513
CYTH1,0.5055957867017775,0,1.6148783905467753e-07,0.0025477233218210793
PDIA3,0.2073732718894009,0,2.635080646796912e-07,0.002593103199283984
FYB1,0.2764976958525346,0,2.4970418484678456e-07,0.0026920337788004303
SPOCK2,0.48452929558920343,0,1.7795255416801852e-07,0.002692742595521733
ABLIM1,0.6938775510204082,0,1.065273763765277e-07,0.002714317550073926
TNFRSF1B,0.8084265964450297,1,6.781277377099448e-08,0.0027610285436202647
ITGB2,0.37656352863726134,0,2.2465931845272287e-07,0.002810779870001638
TIMP1,0.37129690585911784,0,2.351724131534329e-07,0.0029176646968842967
RPL30,0.0,0,3.782578048019529e-07,0.0029504108774552323
FAM102A,0.6616194865042792,0,1.3507965572479602e-07,0.00311371746489986
RBMS1,0.7583936800526663,0,9.658919557394468e-08,0.0031182782207062982
EIF3F,0.10796576695194207,0,3.6657312843317206e-07,0.0032053370777135864
IFI30,0.8288347597103357,0,7.26921200331584e-08,0.0033125799099110276
PYHIN1,0.7511520737327189,0,1.0835509598742027e-07,0.0033963302864501396
SERPINB1,0.49637919684002635,1,2.397260908207494e-07,0.0037128400905390895
RNASE6,0.934825543120474,1,3.112502854304397e-08,0.0037250056887241745
TIAM1,0.8551678736010533,0,7.882671301220249e-08,0.00424524845959626
APBB1IP,0.500987491770902,0,2.785122427141942e-07,0.004353388857686433
FGFBP2,0.9295589203423305,1,4.042677737669329e-08,0.004476491062752684
PLSCR3,0.5220539828834759,0,2.848999859196398e-07,0.004649520679301757
EIF1,0.013166556945358789,0,6.624509708485944e-07,0.005236058434161652
KIF21A,0.8933508887425938,0,8.658734300146424e-08,0.006332741712036721
C16orf74,0.923633969716919,0,6.884513358827192e-08,0.007031818205004856
RRAS2,0.8222514812376563,0,1.6540376519999296e-07,0.0072582847808983575
TNFSF8,0.8782093482554312,1,1.3133887514898598e-07,0.008411509516433597
CD38,0.7314022383146808,1,3.0025184738612413e-07,0.008719225338726167
COX5A,0.2672811059907834,0,8.201312586592243e-07,0.008730529361047817
S100A11,0.08426596445029624,0,1.0264059672921412e-06,0.008742676622336985
NCF4,0.7695852534562212,1,2.663944546961147e-07,0.009017985080372874
RPL10,0.0,0,1.1872925725126078e-06,0.00926088206559834
STAT4,0.7524687294272547,0,2.9627817250369623e-07,0.009336071924091206
SMARCA2,0.5615536537195523,0,5.257054452709727e-07,0.009352347232221529
ICAM2,0.4707044107965767,0,6.363480391378027e-07,0.009377585618547903
EIF3H,0.14944042132982224,0,1.0521900815384743e-06,0.009649039105328291
TKT,0.38446346280447663,0,7.876231965686269e-07,0.0099806600615876
DSTN,0.5266622778143516,0,6.383091303353023e-07,0.010518517716326467
RPL3,0.0019749835418038184,0,1.3793492049867803e-06,0.010780214545200771
TESPA1,0.6181698485845951,0,5.310947409041462e-07,0.010849166739966389
ADD3,0.6003949967083607,0,5.698065837265649e-07,0.011122211474973782
PCED1B,0.6609611586570112,0,4.842726915887347e-07,0.011141280979576012
ABI3,0.934167215273206,1,9.466224401603332e-08,0.011215771995507651
PLEKHA7,0.707044107965767,0,4.460976348161774e-07,0.011877424711975356
TP63,0.8894009216589862,1,1.8168560728747378e-07,0.012813377453949093
MCRIP2,0.8676761026991442,0,2.487411411913644e-07,0.014662362134644396
IGFBP4,0.9427254772876893,1,1.1559376819713281e-07,0.01574227683164678
FLT3LG,0.48847926267281105,0,1.0687248433250043e-06,0.016296609637945065
