Gene,dropout,highly_variable,F_pval,Adj_F_pval
ITGAX,0.8843537414965986,1,5.699468176557843e-07,0.040649143455744795
TNFRSF18,0.826530612244898,1,1.0008810829750895e-06,0.0475891872290057
STAP1,0.8197278911564626,0,1.154340474098055e-06,0.052814605051435155
KLRB1,0.7925170068027211,1,1.3598787942843513e-06,0.05405879355419106
B2M,0.0,0,6.579362687773797e-06,0.054266583448758274
PGD,0.7551020408163265,1,1.6393818731971636e-06,0.055213288568031656
RPLP2,0.003401360544217687,0,6.825162836043374e-06,0.05648607257022392
S100A6,0.05782312925170068,1,7.4567450000802994e-06,0.0652777993921831
NCAM1,0.935374149659864,1,5.242559725421691e-07,0.06690918941521985
HLA-DMA,0.6972789115646258,1,2.8244329122320273e-06,0.07695507036029652
NME3,0.5510204081632653,0,6.68450648523993e-06,0.122798030228304
CAPG,0.5238095238095238,1,8.310833469835939e-06,0.14395028436433432
KIAA0825,0.43197278911564624,1,1.1499500990545396e-05,0.16697771225140967
AFAP1L2,0.8809523809523809,1,3.643189440468512e-06,0.252411822641868
IKZF2,0.8809523809523809,1,4.010756867674039e-06,0.27787807021443395
CD38,0.7482993197278912,1,8.688773356054804e-06,0.2847231185996969
HLA-B,0.0,0,3.695314638702331e-05,0.3047895514001682
ITM2A,0.29591836734693877,1,3.345183431721366e-05,0.3918732099411749
TEX30,0.6802721088435374,0,1.5680366353487462e-05,0.40450540994646794
CD7,0.30612244897959184,1,3.811698332189157e-05,0.4530898542208565
ID2,0.16326530612244897,1,4.8845711417251834e-05,0.48149004782207716
CLDND1,0.19727891156462585,1,5.81816852864121e-05,0.5978197747086615
CD63,0.17006802721088435,0,6.450124374994433e-05,0.6410239343613319
TALDO1,0.3197278911564626,0,5.6320559205022264e-05,0.6828619993148447
RIPOR2,0.6564625850340136,1,3.220301579798085e-05,0.7731631628189438
SLC27A3,0.9217687074829932,0,7.586889149928303e-06,0.7998929801013456
ZBTB25,0.8809523809523809,0,0.31855452360930436,1.0
PCNX1,0.6768707482993197,0,0.3514975057376095,1.0
SYNE2,0.6938775510204082,1,0.07579527946085385,1.0
PPP2R5E,0.7448979591836735,0,0.7864710917619736,1.0
MED6,0.8843537414965986,0,0.766853859680175,1.0
HIF1A,0.6292517006802721,0,0.004085617267577583,1.0
SGPP1,0.9047619047619048,0,0.8059319363881542,1.0
WDR89,0.9319727891156463,0,0.4019402214935448,1.0
MTHFD1,0.7959183673469388,0,0.047820905983018164,1.0
RAD51B,0.8027210884353742,0,0.4626106123714798,1.0
COX16,0.7006802721088435,0,0.521915139840627,1.0
ZBTB1,0.7244897959183674,0,0.006925577311918133,1.0
RDH11,0.8367346938775511,0,0.09488912393079965,1.0
ZFP36L1,0.35374149659863946,1,0.09649070801235593,1.0
VTI1B,0.7755102040816326,0,0.2870490199097159,1.0
ACTN1,0.9455782312925171,0,0.004339581922592907,1.0
DCAF5,0.7959183673469388,0,0.39652295916262115,1.0
PIGH,0.8707482993197279,0,0.1743636253914246,1.0
EIF2S1,0.8163265306122449,0,0.009318597636411349,1.0
ERH,0.3333333333333333,0,0.10435157766028726,1.0
ATP6V1D,0.7891156462585034,0,0.3750301960398066,1.0
MPP5,0.9489795918367347,0,0.8671382678889642,1.0
GPHN,0.7006802721088435,1,0.5226842452071159,1.0
SLC39A9,0.891156462585034,0,0.9811423260541834,1.0
FUT8-AS1,0.9489795918367347,0,0.30720938992302566,1.0
FUT8,0.2653061224489796,1,0.08149716114932039,1.0
SUSD6,0.8605442176870748,0,0.11811465570323514,1.0
SRSF5,0.14965986394557823,0,0.06499568341971167,1.0
MAX,0.5680272108843537,0,0.17443647379141308,1.0
ZFYVE26,0.9251700680272109,0,0.7151598857259167,1.0
CHURC1,0.5170068027210885,0,0.027202104570246452,1.0
AKAP5,0.8843537414965986,1,0.057771846089822936,1.0
AL359220.1,0.9115646258503401,0,0.8535795987101558,1.0
NOC2L,0.8639455782312925,0,0.5550024451307644,1.0
MNAT1,0.6054421768707483,0,0.5600745400670114,1.0
ERO1A,0.7312925170068028,0,0.39912461399428045,1.0
TXNDC16,0.935374149659864,0,0.7456971981086024,1.0
PTGER2,0.6870748299319728,0,0.9145438167466904,1.0
RTRAF,0.43537414965986393,0,0.36630935072424464,1.0
GNG2,0.4557823129251701,0,0.45731720412068155,1.0
TMX1,0.7006802721088435,0,0.9845927151192715,1.0
NIN,0.6836734693877551,0,0.2885418725626382,1.0
MAP4K5,0.8231292517006803,0,0.31828531978116015,1.0
CDKL1,0.8877551020408163,0,0.41276286669737716,1.0
DMAC2L,0.9013605442176871,0,0.5111279277958954,1.0
SOS2,0.8469387755102041,0,0.3632366296302386,1.0
VCPKMT,0.891156462585034,0,0.6483690341064695,1.0
PSMC6,0.8095238095238095,0,0.8771353264381341,1.0
LINC01588,0.9217687074829932,0,0.5489415621941394,1.0
AL627171.2,0.8571428571428571,1,0.9223195049701818,1.0
NEMF,0.5816326530612245,0,0.642625169976375,1.0
KLHDC2,0.826530612244898,0,0.3647883546762861,1.0
DNAAF2,0.8367346938775511,0,0.7335909830572256,1.0
MGAT2,0.8367346938775511,0,0.6021034827543595,1.0
RPL36AL,0.04081632653061224,0,0.9004021310520005,1.0
LRR1,0.9251700680272109,0,0.36033348022361267,1.0
RPS29,0.02040816326530612,0,0.11450248513315703,1.0
MIS18BP1,0.5918367346938775,0,0.18814722898894237,1.0
FKBP3,0.7619047619047619,0,0.282619019377086,1.0
PRPF39,0.8333333333333334,0,0.3991759043486449,1.0
TOGARAM1,0.891156462585034,0,0.10104889431303651,1.0
ARF6,0.3435374149659864,0,0.23731940476022825,1.0
STYX,0.891156462585034,0,0.878570237850676,1.0
DDHD1,0.6496598639455783,0,0.9790935259844402,1.0
AL365295.1,0.9387755102040817,0,0.3673243229969214,1.0
PPM1A,0.8843537414965986,0,0.5770523236172491,1.0
DHRS7,0.5374149659863946,0,0.4344829775289929,1.0
PCNX4,0.8197278911564626,0,0.6855992865523823,1.0
JKAMP,0.8333333333333334,0,0.4792784003958871,1.0
DAAM1,0.891156462585034,0,0.9854144065441209,1.0
KIAA0586,0.9115646258503401,0,0.06840975815595308,1.0
TIMM9,0.8979591836734694,0,0.11978809265287965,1.0
ARID4A,0.6938775510204082,0,0.38470765604396606,1.0
PSMA3-AS1,0.9183673469387755,0,0.3847853534039746,1.0
PSMA3,0.564625850340136,0,0.13000416380152488,1.0
ACTR10,0.8197278911564626,0,0.5774277465963129,1.0
NAA30,0.8945578231292517,0,0.3629316855236273,1.0
AP5M1,0.9149659863945578,0,0.6558623806990043,1.0
EXOC5,0.8537414965986394,0,0.4559356950147714,1.0
TMEM260,0.9013605442176871,0,0.4352077387251805,1.0
KTN1,0.5884353741496599,0,0.42962042404295797,1.0
ATG14,0.8877551020408163,0,0.4205070188642793,1.0
FBXO34,0.8435374149659864,0,0.012627670626984753,1.0
LGALS3,0.8401360544217688,1,0.37814727245569846,1.0
MAPK1IP1L,0.6904761904761905,0,0.5898500412855618,1.0
SOCS4,0.8707482993197279,0,0.61148764277239,1.0
WDHD1,0.9013605442176871,0,0.03483638966184462,1.0
GCH1,0.7653061224489796,0,0.02440778698983458,1.0
CGRRF1,0.9217687074829932,0,0.7682062479044938,1.0
GMFB,0.8741496598639455,0,0.3305467252213571,1.0
CNIH1,0.6972789115646258,0,0.37028538507931996,1.0
CDKN3,0.9047619047619048,1,0.9629376379119969,1.0
PRKCH,0.19727891156462585,1,0.5253939787073811,1.0
SIPA1L1,0.7380952380952381,1,0.09766677332218687,1.0
EIF2B2,0.8469387755102041,0,0.19635624276601774,1.0
PSEN1,0.891156462585034,0,0.09723309047281883,1.0
RCOR1,0.8877551020408163,0,0.12003619167319406,1.0
CINP,0.9115646258503401,0,0.49663896887739745,1.0
WDR20,0.9047619047619048,0,0.21859714942297376,1.0
HSP90AA1,0.10204081632653061,0,0.4260521822576667,1.0
DYNC1H1,0.5918367346938775,0,0.44394532699315037,1.0
PPP2R5C,0.47278911564625853,0,0.011559688117181867,1.0
WARS,0.8333333333333334,0,0.023917277683286817,1.0
SLC25A29,0.9285714285714286,0,0.18589688352913358,1.0
YY1,0.5510204081632653,0,0.18436668593387728,1.0
EVL,0.08843537414965986,0,0.24941964692535798,1.0
CCNK,0.8129251700680272,0,0.8948711329311818,1.0
SETD3,0.8809523809523809,0,0.15960706664065216,1.0
EIF5,0.5136054421768708,0,0.32229870368424296,1.0
BCL11B,0.5714285714285714,0,0.0044208318838269,1.0
VRK1,0.7925170068027211,0,0.4306084640222646,1.0
PAPOLA,0.5408163265306123,0,0.7072817008716772,1.0
GSKIP,0.8707482993197279,0,0.6332810754320801,1.0
ATG2B,0.9387755102040817,0,0.41814506339228064,1.0
GLRX5,0.6666666666666666,0,0.11173667546130567,1.0
SYNE3,0.9115646258503401,0,0.3038048982490067,1.0
DICER1,0.8095238095238095,0,0.27297171771028894,1.0
IFI27L2,0.38095238095238093,0,0.08609775347921982,1.0
IFI27L1,0.8673469387755102,0,0.7915815105603753,1.0
DDX24,0.3877551020408163,0,0.9218300826039688,1.0
ASB2,0.5680272108843537,1,0.13377032398825064,1.0
BTBD7,0.8673469387755102,0,0.437244643359454,1.0
LINC01550,0.9047619047619048,0,0.6423142747897275,1.0
MARK3,0.8061224489795918,0,0.9225808137608718,1.0
TRMT61A,0.9387755102040817,0,0.47657375966383786,1.0
BAG5,0.8945578231292517,0,0.10215056456165442,1.0
KLF13,0.4931972789115646,0,0.3756980818402378,1.0
MTMR10,0.9455782312925171,0,0.22623625808471917,1.0
FAN1,0.9455782312925171,0,0.3929440172846299,1.0
NSMCE3,0.8299319727891157,0,0.04693964404288598,1.0
HERC2,0.6700680272108843,0,0.6016299069990556,1.0
ATP10A,0.8945578231292517,0,0.1678568001001922,1.0
UBE3A,0.5952380952380952,0,0.9602247340976944,1.0
SNHG14,0.9319727891156463,0,0.05206109810842017,1.0
SNRPN,0.7142857142857143,0,0.7101387909422937,1.0
TUBGCP5,0.9421768707482994,0,0.8027849966191016,1.0
NIPA2,0.8469387755102041,0,0.015747395038459955,1.0
NIPA1,0.9149659863945578,0,0.10389792781696655,1.0
TEDC1,0.9489795918367347,0,0.48102784272169796,1.0
CRIP1,0.272108843537415,0,0.15067922294962308,1.0
MTA1,0.9013605442176871,0,0.6863714582237983,1.0
BTBD6,0.9455782312925171,0,0.49657465931007416,1.0
BRF1,0.9455782312925171,0,0.9737583497471354,1.0
NUDT14,0.7789115646258503,0,0.011232412530336047,1.0
GPR132,0.9149659863945578,0,0.6221288386243577,1.0
CDCA4,0.8605442176870748,0,0.3581231294356053,1.0
AKT1,0.8741496598639455,0,0.7680173950412841,1.0
SIVA1,0.6360544217687075,0,0.12124589866264057,1.0
INF2,0.9455782312925171,0,0.7532675004668333,1.0
ATP5MPL,0.5476190476190477,0,0.6156327607991963,1.0
ZFYVE21,0.9217687074829932,0,0.3322124033961038,1.0
COA8,0.8639455782312925,0,0.9882175403685656,1.0
KLC1,0.8061224489795918,0,0.22169356077254523,1.0
UBR7,0.9047619047619048,0,0.9480732017408282,1.0
GON7,0.8843537414965986,0,0.46499774928626214,1.0
TMEM251,0.9319727891156463,0,0.23412592761736575,1.0
MOAP1,0.8843537414965986,0,0.968847365176178,1.0
GSTZ1,0.9217687074829932,0,0.7071452905723161,1.0
GPATCH2L,0.8163265306122449,0,0.7408508556508082,1.0
IFT43,0.9489795918367347,0,0.25458211032513306,1.0
ERG28,0.8027210884353742,0,0.3174975037786667,1.0
TTLL5,0.9319727891156463,0,0.9384472991902485,1.0
BATF,0.7585034013605442,1,0.9753763977820533,1.0
FOS,0.7517006802721088,1,0.8127087806562101,1.0
TMED10,0.5374149659863946,0,0.47299130642336906,1.0
NEK9,0.8945578231292517,0,0.474774726469559,1.0
ACYP1,0.8707482993197279,0,0.7373620112153239,1.0
MLH3,0.9285714285714286,0,0.9211430592607853,1.0
KLHL28,0.8571428571428571,0,0.6332462324857013,1.0
DLST,0.8367346938775511,0,0.8996016026233339,1.0
YLPM1,0.7891156462585034,0,0.25229250893426397,1.0
FCF1,0.9183673469387755,0,0.030013562411680635,1.0
ISCA2,0.8367346938775511,0,0.051996879652302104,1.0
NPC2,0.608843537414966,0,0.0016472574325546085,1.0
ABCD4,0.891156462585034,0,0.8608893092720596,1.0
LIN52,0.8741496598639455,0,0.44590338586748346,1.0
COQ6,0.9183673469387755,0,0.38117565595295,1.0
ZNF410,0.8537414965986394,0,0.7353736473385146,1.0
AC005520.2,0.9387755102040817,0,0.32277331533144105,1.0
ELMSAN1,0.9149659863945578,0,0.7704509627725544,1.0
PNMA1,0.935374149659864,0,0.3085278555138854,1.0
ACOT2,0.9115646258503401,0,0.23100749812820948,1.0
RIOX1,0.9455782312925171,0,0.5996892932500243,1.0
NUMB,0.8333333333333334,0,0.9404159052063972,1.0
VIPAS39,0.9115646258503401,0,0.4067353017929094,1.0
RBM25,0.5238095238095238,0,0.615277293589924,1.0
AHSA1,0.7755102040816326,0,0.52553762629083,1.0
SLIRP,0.6938775510204082,0,0.23198215814698364,1.0
ITPK1,0.9183673469387755,0,0.13653468073935157,1.0
GOLGA5,0.8741496598639455,0,0.6047324172722499,1.0
RIN3,0.5850340136054422,0,0.008393324056698603,1.0
CPSF2,0.8435374149659864,0,0.8424346761161137,1.0
NDUFB1,0.5884353741496599,0,0.4387552314513766,1.0
ATXN3,0.9081632653061225,0,0.2558524188789965,1.0
TRIP11,0.7380952380952381,0,0.2610865192927761,1.0
TC2N,0.41496598639455784,0,0.9962298891014232,1.0
PPP4R3A,0.7517006802721088,0,0.5033023676793005,1.0
CCDC88C,0.7108843537414966,0,0.07574205085473695,1.0
AL135818.1,0.8333333333333334,0,0.7831918713943806,1.0
GPR68,0.7278911564625851,0,0.5203961299332915,1.0
DGLUCY,0.7244897959183674,0,0.2572540735481359,1.0
RPS6KA5,0.46258503401360546,1,0.4788712659127333,1.0
CALM1,0.06802721088435375,0,0.8591766654200464,1.0
NRDE2,0.9387755102040817,0,0.33748267579521163,1.0
PSMC1,0.717687074829932,0,0.8226256841948177,1.0
TDP1,0.8673469387755102,0,0.7544114619590365,1.0
FOXN3,0.4523809523809524,0,0.575116397936964,1.0
ZC3H14,0.8809523809523809,0,0.10005134880085258,1.0
GPR65,0.8333333333333334,0,0.11342919567104535,1.0
GALC,0.9421768707482994,0,0.771152261146888,1.0
LINC02328,0.9285714285714286,1,0.3985985767270077,1.0
SEL1L,0.8367346938775511,0,0.1873400603728002,1.0
GTF2A1,0.9047619047619048,0,0.20543084680967852,1.0
CEP128,0.9251700680272109,1,0.4520815551631181,1.0
SNW1,0.7346938775510204,0,0.5379857083099531,1.0
SPTLC2,0.7108843537414966,0,0.7828722174219565,1.0
FBXO33,0.8163265306122449,0,0.04416007068464829,1.0
CFL2,0.9319727891156463,0,0.49109479043103954,1.0
PNN,0.5510204081632653,0,0.5219005807981594,1.0
WBP4,0.8367346938775511,0,0.8702487505380841,1.0
ELF1,0.4523809523809524,0,0.26082548890745494,1.0
MRPS31,0.7687074829931972,0,0.9286248647978504,1.0
FOXO1,0.7857142857142857,0,0.6744146146816303,1.0
COG6,0.8877551020408163,0,0.49710784123411456,1.0
NHLRC3,0.8877551020408163,0,0.8319109328146264,1.0
PROSER1,0.935374149659864,0,0.03560945645169063,1.0
UFM1,0.7108843537414966,0,0.6686558267971063,1.0
SUPT20H,0.7721088435374149,0,0.5795072812581301,1.0
EXOSC8,0.8231292517006803,0,0.05084026562840925,1.0
ALG5,0.8129251700680272,0,0.4471308823778398,1.0
RFC3,0.9217687074829932,0,0.10041631835624713,1.0
PDS5B,0.8231292517006803,0,0.8386945210192036,1.0
KBTBD7,0.9489795918367347,0,0.07890581574457088,1.0
N4BP2L2,0.48639455782312924,0,0.5748184492818763,1.0
BRCA2,0.935374149659864,1,0.06917261678769829,1.0
HSPH1,0.8061224489795918,0,0.2933993553546806,1.0
ALOX5AP,0.8231292517006803,1,0.25235772960293473,1.0
USPL1,0.8979591836734694,0,0.8375950333993349,1.0
HMGB1,0.09523809523809523,1,0.8314961089880843,1.0
KATNAL1,0.9319727891156463,0,0.9643069767945945,1.0
UBL3,0.8843537414965986,0,0.40386611249452187,1.0
POMP,0.3945578231292517,0,0.1954905535248308,1.0
PAN3,0.7380952380952381,0,0.7077004859414548,1.0
POLR1D,0.48639455782312924,0,0.7379808382805955,1.0
MTIF3,0.7244897959183674,0,0.11664125098452742,1.0
GTF3A,0.5850340136054422,0,0.12494083468547268,1.0
RPL21,0.047619047619047616,0,0.37574909575665805,1.0
N4BP2L1,0.8809523809523809,0,0.4593954078512422,1.0
LINC02340,0.9285714285714286,0,0.7994984539277965,1.0
NAA16,0.8129251700680272,0,0.5357198068473259,1.0
VWA8,0.8299319727891157,0,0.809438283223837,1.0
KPNA3,0.826530612244898,0,0.43710264294601986,1.0
EBPL,0.8435374149659864,0,0.1766229324085261,1.0
PHF11,0.7551020408163265,0,0.8947062945028229,1.0
SETDB2,0.8673469387755102,0,0.5438864678917087,1.0
CDADC1,0.9217687074829932,0,0.7669469746440469,1.0
FNDC3A,0.7244897959183674,0,0.5031776400963532,1.0
RCBTB2,0.7244897959183674,1,5.019777377110143e-05,1.0
LPAR6,0.9081632653061225,0,0.23437940462850482,1.0
RB1,0.5714285714285714,1,0.23457730929693943,1.0
ITM2B,0.03741496598639456,0,0.0018737071294504188,1.0
MED4,0.6870748299319728,0,0.7511212010024008,1.0
SUCLA2,0.7925170068027211,0,0.8533259688432018,1.0
ESD,0.7585034013605442,0,0.7928140348133081,1.0
RGCC,0.8707482993197279,1,0.4066888257780963,1.0
LRCH1,0.9081632653061225,0,0.6839819652580752,1.0
CPB2-AS1,0.8707482993197279,0,0.0795008368698788,1.0
ZC3H13,0.6870748299319728,0,0.7262653020527302,1.0
COG3,0.891156462585034,0,0.5541413237886947,1.0
TPT1-AS1,0.9285714285714286,0,0.42988161059116714,1.0
TPT1,0.006802721088435374,0,0.0008251321955029483,1.0
GTF2F2,0.8435374149659864,0,0.8042879940940125,1.0
GPALPP1,0.8809523809523809,0,0.2773258904141734,1.0
NUFIP1,0.9149659863945578,0,0.6647235367418967,1.0
CCDC122,0.9217687074829932,0,0.8144341940734824,1.0
DNAJC15,0.6428571428571429,0,0.7457860670199778,1.0
EPSTI1,0.9285714285714286,0,0.0181893605440868,1.0
AKAP11,0.7993197278911565,0,0.2676450439848387,1.0
DGKH,0.7585034013605442,0,0.5416582990873584,1.0
LCP1,0.1598639455782313,0,0.07638487627063022,1.0
USP12,0.9047619047619048,0,0.21759075252282117,1.0
CDK8,0.8877551020408163,0,0.6424189991419293,1.0
RNF6,0.9115646258503401,0,0.5863569396223828,1.0
SLC15A4,0.8945578231292517,0,0.1204606044030167,1.0
AACS,0.9455782312925171,0,0.7360797645069955,1.0
BRI3BP,0.9387755102040817,0,0.14131842254105975,1.0
UBC,0.017006802721088437,0,0.23719815509576567,1.0
NCOR2,0.8333333333333334,0,0.7960783742549769,1.0
ZNF664,0.9081632653061225,0,0.6751810891519965,1.0
CCDC92,0.8775510204081632,0,0.12009722709753032,1.0
ATP6V0A2,0.8843537414965986,0,0.8763319893291515,1.0
GTF2H3,0.8571428571428571,0,0.6158859295043977,1.0
EIF2B1,0.8639455782312925,0,0.006534303128804913,1.0
DDX55,0.9183673469387755,0,0.9075797330302242,1.0
TMED2,0.5986394557823129,0,0.846178998670849,1.0
SNRNP35,0.7789115646258503,0,0.8823493757781046,1.0
STX2,0.9149659863945578,0,0.5387421922531386,1.0
RILPL2,0.7482993197278912,1,0.5388224500086558,1.0
SBNO1,0.7482993197278912,0,0.7207440848960053,1.0
CDK2AP1,0.8469387755102041,0,0.026052084971840077,1.0
C12orf65,0.8163265306122449,0,0.07139648926273724,1.0
MPHOSPH9,0.8537414965986394,0,0.4175254686361801,1.0
ARL6IP4,0.41836734693877553,0,0.08052476646808394,1.0
OGFOD2,0.8979591836734694,0,0.7054824513605485,1.0
VPS37B,0.8299319727891157,0,0.5358161463721691,1.0
HIP1R,0.9489795918367347,0,0.7111471306938691,1.0
DENR,0.6598639455782312,0,0.05366946256793646,1.0
KNTC1,0.9387755102040817,0,0.051593908925637144,1.0
RSRC2,0.6428571428571429,0,0.39047904001057354,1.0
ZCCHC8,0.8639455782312925,0,0.8225180122249519,1.0
CLIP1,0.7925170068027211,0,0.13791993489066498,1.0
KMT5A,0.8979591836734694,0,0.4051332615416682,1.0
RAN,0.2585034013605442,0,0.42189447916194034,1.0
SFSWAP,0.8027210884353742,0,0.2673328199012631,1.0
ULK1,0.9421768707482994,0,0.0830174669423702,1.0
NUP58,0.8129251700680272,0,0.16273830227912808,1.0
MTMR6,0.9081632653061225,0,0.7569794464666455,1.0
PARP4,0.7619047619047619,0,0.0797448267164328,1.0
SPATA13,0.782312925170068,0,0.15434171993175544,1.0
SACS,0.9319727891156463,0,0.0023539626728987803,1.0
MICU2,0.6802721088435374,0,0.9441392637174719,1.0
ZDHHC20,0.7755102040816326,0,0.08033163939539058,1.0
LINC00539,0.9081632653061225,0,0.04424922561866635,1.0
MRPL57,0.5068027210884354,0,0.8410854699851051,1.0
SAP18,0.48639455782312924,0,0.6590727652123287,1.0
XPO4,0.8571428571428571,0,0.03977076830797918,1.0
EEF1AKMT1,0.9421768707482994,0,0.3191355778849946,1.0
CRYL1,0.891156462585034,0,0.3161500597426271,1.0
ZMYM2,0.8163265306122449,0,0.12320543490317114,1.0
ZMYM5,0.7959183673469388,0,0.8674042250923302,1.0
PSPC1,0.826530612244898,0,0.9789605320481919,1.0
MPHOSPH8,0.3843537414965986,0,0.07008089691474664,1.0
ZNF10,0.9149659863945578,0,0.3402556405174586,1.0
ZNF140,0.9285714285714286,0,0.08106635414953711,1.0
ZNF84,0.9115646258503401,0,0.9097605488087411,1.0
CHFR,0.8401360544217688,0,0.722132262994754,1.0
GOLGA3,0.8435374149659864,0,0.4895932432611476,1.0
ANKLE2,0.8401360544217688,0,0.7056825146160491,1.0
PGAM5,0.9421768707482994,0,0.7774789087176678,1.0
PXMP2,0.9319727891156463,0,0.8113416853671226,1.0
LINC02361,0.9421768707482994,0,0.14438323541836093,1.0
NOC4L,0.8333333333333334,0,0.3502994746072339,1.0
EP400,0.8129251700680272,0,0.7042981482639064,1.0
PUS1,0.9081632653061225,0,0.7277597495707984,1.0
SPRYD7,0.9013605442176871,0,0.28735849227729354,1.0
DLEU2,0.5918367346938775,1,0.7973002839558501,1.0
TRIM13,0.8945578231292517,0,0.1840609351783799,1.0
DLEU1,0.8775510204081632,1,0.5940143241389784,1.0
PSME2,0.23129251700680273,0,0.0021429578814557925,1.0
EMC9,0.8843537414965986,0,0.5065845782909202,1.0
PSME1,0.16666666666666666,0,0.30881093291204337,1.0
DCAF11,0.826530612244898,0,0.11201899986476851,1.0
PCK2,0.9047619047619048,0,0.15752578739388987,1.0
AL136419.3,0.9421768707482994,0,0.8651322218075826,1.0
DHRS4,0.7653061224489796,0,0.20738459652610114,1.0
DHRS4-AS1,0.9285714285714286,0,0.137759888580559,1.0
AP1G2,0.7687074829931972,0,0.8884524717287954,1.0
NGDN,0.8469387755102041,0,0.9773100656298093,1.0
PABPN1,0.47278911564625853,0,0.860129412152572,1.0
PPP1R3E,0.9285714285714286,0,0.3782635880425711,1.0
C14orf119,0.7074829931972789,0,0.1065798149236894,1.0
RNF31,0.9217687074829932,0,0.9197751764681711,1.0
ACIN1,0.6224489795918368,0,0.9067022936673419,1.0
HAUS4,0.8299319727891157,0,0.8873436853649518,1.0
PRMT5,0.9455782312925171,0,0.9453878904904952,1.0
RBM23,0.8537414965986394,0,0.10187560073790447,1.0
LRP10,0.6836734693877551,0,0.062122339220342535,1.0
MRPL52,0.5476190476190477,0,0.02187685185879555,1.0
OXA1L,0.5680272108843537,0,0.659868689029331,1.0
ABHD4,0.9489795918367347,0,0.2968276399508575,1.0
DAD1,0.3673469387755102,0,0.662865341531292,1.0
METTL3,0.8741496598639455,0,0.17306381779182156,1.0
TOX4,0.6938775510204082,0,0.9966416319933094,1.0
RAB2B,0.9013605442176871,0,0.6649980951656178,1.0
CHD8,0.7346938775510204,0,0.7041552737001784,1.0
