Gene,dropout,highly_variable,F_pval,Adj_F_pval
SMCO4,0.7857142857142857,0,4.43580335782008e-19,1.72579365439348e-14
ZFP36L2,0.19817927170868346,0,2.0089647367882078e-18,2.0888383674359383e-14
IL12RB2,0.7619047619047619,1,8.294132902053013e-19,2.90422381218547e-14
IGLON5,0.9495798319327731,1,2.418725013963431e-19,3.9993739042136e-14
TTC39C,0.8312324929971989,0,8.1150940952560495e-19,4.0088012600095346e-14
PRF1,0.49719887955182074,1,5.350709521627065e-18,8.87206958529489e-14
SOS1,0.4180672268907563,1,8.22878053864641e-18,1.178887777434328e-13
CYBA,0.028011204481792718,0,1.7815880815560976e-17,1.5281143058870742e-13
CD52,0.05182072829131653,1,3.006983214618841e-17,2.6439324090159493e-13
PDE3B,0.09103641456582633,1,4.1778795666645495e-17,3.8319447011339904e-13
SRM,0.7927170868347339,0,1.0663720805899627e-17,4.288990298390041e-13
SYNGR2,0.46008403361344535,1,3.621288488908109e-17,5.591737235348173e-13
SERPINB1,0.31932773109243695,1,5.1998724998225934e-17,6.368900131717894e-13
ACTN1,0.8361344537815126,0,1.4877705679754048e-17,7.569341763077453e-13
LINC02694,0.8417366946778712,1,1.4555996089241305e-17,7.667812772455522e-13
LGALS3BP,0.6995798319327731,0,3.077070235270634e-17,8.539218494049514e-13
ACTB,0.0,1,1.2279523516440481e-16,1.023743875565643e-12
PIM1,0.7226890756302521,1,3.427962338483682e-17,1.0305732484535382e-12
AP000787.1,0.8025210084033614,1,2.7219253891968068e-17,1.1491192954886467e-12
JUNB,0.4418767507002801,1,1.0311664503808358e-16,1.5403111602341455e-12
TXNIP,0.12955182072829133,0,1.7951684589461356e-16,1.7193808659300124e-12
CACNA2D4,0.8956582633053222,0,3.7322794287525825e-17,2.9821253300164228e-12
EVA1B,0.5721288515406162,0,1.859262749897685e-16,3.622743342641721e-12
RNF125,0.5147058823529411,1,2.383060489999346e-16,4.093924608328694e-12
C12orf75,0.29971988795518206,0,4.621992172423774e-16,5.502590760285773e-12
LPCAT3,0.7443977591036415,0,2.6367889789291927e-16,8.600437007219472e-12
CRIP1,0.029411764705882353,0,1.1818864674276305e-15,1.01519749783061e-11
TESC,0.9068627450980392,1,1.1444722017539866e-16,1.0244520043098364e-11
PLEKHA5,0.9222689075630253,1,9.884758696950021e-17,1.0601836494616446e-11
RNF17,0.9194677871148459,0,1.0784405166008446e-16,1.1164425097473883e-11
RPL23A,0.0021008403361344537,0,1.8151735494578092e-15,1.516496104368624e-11
LINC02341,0.8487394957983193,1,3.0941379539660114e-16,1.705390859190856e-11
ETFB,0.30392156862745096,0,1.8820668153732377e-15,2.2541699803608475e-11
RPL10,0.0007002801120448179,0,2.9614312134915712e-15,2.47067536751111e-11
TNFAIP3,0.6218487394957983,0,1.1332255155064778e-15,2.4983920746900516e-11
NME1,0.7514005602240896,0,8.159814279818866e-16,2.736465203307426e-11
EPAS1,0.7415966386554622,1,1.081795172011651e-15,3.490251172482195e-11
LINC01871,0.680672268907563,1,1.8165291587862753e-15,4.7425895474193164e-11
MIF,0.04131652661064426,0,6.7796403161394455e-15,5.895779251917801e-11
SORL1,0.6407563025210085,0,2.932382866702927e-15,6.805206641414209e-11
GSTM4,0.8319327731092437,0,1.4215783149605988e-15,7.051760555036776e-11
AHNAK,0.43137254901960786,0,4.9829923083969326e-15,7.305874312518506e-11
PTPRK,0.9187675070028011,0,7.848596449512762e-16,8.055120086225125e-11
PERP,0.9110644257703081,0,1.068095728597401e-15,1.0012544661058273e-10
HLA-C,0.0350140056022409,0,1.84121560682094e-14,1.5907188915882803e-10
RPS25,0.0007002801120448179,0,1.9408419054422003e-14,1.6192137997883027e-10
RGS10,0.36834733893557425,0,1.2363949755099401e-14,1.6318818151507824e-10
TEX14,0.7373949579831933,1,5.245567435524946e-15,1.665325820635714e-10
PRKCA,0.46008403361344535,1,1.094801783452705e-14,1.6905153832977103e-10
PFDN5,0.018207282913165267,0,2.6574895219967448e-14,2.2566362287374065e-10
RPL18,0.0021008403361344537,0,2.810422873441976e-14,2.347982285482446e-10
TNFSF11,0.9019607843137255,1,3.0352187225525203e-15,2.5810710859718776e-10
SPINT2,0.6183473389355743,0,1.5186564266965348e-14,3.3174244335300825e-10
C1QBP,0.5854341736694678,0,2.431331806144849e-14,4.889455903118358e-10
AL691403.1,0.9390756302521008,0,4.09339139891897e-15,5.601470189023044e-10
MAGI1,0.8613445378151261,0,1.0358574554313284e-14,6.228347206701742e-10
YPEL1,0.9327731092436975,0,6.022162716628723e-15,7.468257122069384e-10
CCNI,0.17647058823529413,0,7.484188141091846e-14,7.576617864634331e-10
NT5DC2,0.9026610644257703,0,8.89326127484199e-15,7.617005344363652e-10
LBH,0.6435574229691877,0,6.55906649986029e-14,1.5341303461793856e-09
HSP90AB1,0.0938375350140056,0,2.216349975991596e-13,2.039116655546699e-09
RSL1D1,0.4411764705882353,0,1.6490138464997402e-13,2.4601377205322278e-09
GABARAP,0.06092436974789916,0,2.9381684297412513e-13,2.6084704372721115e-09
HLA-DRA,0.7233893557422969,1,1.0742042393337053e-13,3.2376341725236063e-09
RHOC,0.3235294117647059,0,2.8256932127416636e-13,3.482458029118811e-09
MXRA8,0.9369747899159664,1,2.88851537471491e-14,3.820939691734382e-09
TSHZ2,0.8396358543417367,1,7.710615444949846e-14,4.008589370190958e-09
RASAL3,0.5490196078431373,0,2.285672127049724e-13,4.225382933408221e-09
RHBDD2,0.3172268907563025,0,3.6562430742804703e-13,4.464455043351234e-09
ATP5MC2,0.01330532212885154,0,5.340284418237654e-13,4.51223181733442e-09
CD79B,0.7892156862745098,0,1.3583699466794214e-13,5.372662721104959e-09
OSTC,0.25770308123249297,0,5.279161646810017e-13,5.929213706360556e-09
LAPTM5,0.08683473389355742,0,6.500780383962375e-13,5.9350709091443784e-09
EXOSC5,0.8487394957983193,0,1.2048273399532957e-13,6.6406267691649135e-09
PPM1L,0.9362745098039216,1,5.724452269384295e-14,7.489115960192925e-09
ENO1,0.15546218487394958,0,9.83339601164299e-13,9.707205655063727e-09
IRX3,0.8613445378151261,1,1.688012705687387e-13,1.0149590723336813e-08
CISH,0.6512605042016807,1,4.760869506797381e-13,1.138138053084868e-08
CSGALNACT1,0.8746498599439776,0,1.9718087859944326e-13,1.3114440750914645e-08
CLSTN3,0.8340336134453782,0,3.4277805030173383e-13,1.7218791495620312e-08
PKM,0.2822128851540616,1,1.4972538727743594e-12,1.739040069004168e-08
RPS27A,0.0014005602240896359,0,2.8237198473343975e-12,2.3574369691725084e-08
RPS17,0.20238095238095238,0,2.370279624077623e-12,2.477501168624704e-08
NOSIP,0.4698879551820728,1,1.9603119247772175e-12,3.0829558914249694e-08
PHTF2,0.6386554621848739,0,1.655687489644768e-12,3.820029129160565e-08
CREB3L3,0.7689075630252101,0,1.11714031385413e-12,4.030248206529542e-08
RAC2,0.02661064425770308,0,4.844744599892057e-12,4.149484015930972e-08
RPL28,0.0007002801120448179,0,5.053438263171786e-12,4.216003863664347e-08
CAPS2,0.9292717086834734,0,3.747588417968843e-13,4.417418271958983e-08
AL606807.1,0.8067226890756303,1,1.2588190257560792e-12,5.4299049213464506e-08
MAPK1,0.7450980392156863,0,1.854778458680646e-12,6.066366834700369e-08
FAR2,0.9299719887955182,0,5.190920594696279e-13,6.179913473711958e-08
CD68,0.9474789915966386,0,3.975920792171811e-13,6.311236713081644e-08
CKAP4,0.8564425770308123,0,1.3466997101636503e-12,7.82086725396578e-08
HCST,0.2969187675070028,1,7.254763198632987e-12,8.602556574087709e-08
NCALD,0.6890756302521008,1,3.817484556011737e-12,1.0236048325602465e-07
SKAP2,0.9278711484593838,0,8.964936626705495e-13,1.0362105462715812e-07
LUCAT1,0.8823529411764706,1,1.5644452857123066e-12,1.1086363294935972e-07
TPT1,0.0007002801120448179,0,1.4569332750148707e-11,1.21549645937666e-07
RPL37A,0.012605042016806723,1,1.594149429871234e-11,1.3460088781476942e-07
SNHG16,0.7030812324929971,0,5.598838845284408e-12,1.5720636268650557e-07
NFKB1,0.6288515406162465,0,7.604576546594228e-12,1.7081939333447032e-07
SATB1,0.6204481792717087,0,8.94399439449935e-12,1.9645823625312154e-07
SSR3,0.27801120448179273,0,1.7540121335279806e-11,2.0254052760925435e-07
SPIRE1,0.9362745098039216,0,1.6841163952958057e-12,2.2032750700511933e-07
SYTL3,0.36904761904761907,1,1.8716916543205415e-11,2.473133281233792e-07
SELL,0.8872549019607843,1,3.370330953119661e-12,2.492210272981024e-07
RBPJ,0.4733893557422969,0,1.8101282647604607e-11,2.865692045511139e-07
YPEL3,0.14355742296918766,0,3.0397671051787555e-11,2.9590469969084144e-07
NDFIP2,0.5868347338935574,1,1.4729170334878497e-11,2.972105913914026e-07
CD9,0.9215686274509803,1,3.366893659980175e-12,3.578898536514974e-07
ITM2B,0.11064425770308123,0,3.870210226929634e-11,3.6280130804103035e-07
SNHG29,0.07983193277310924,1,4.559557790789947e-11,4.131096769786373e-07
SEL1L3,0.696078431372549,0,1.541526921478159e-11,4.2286271429840903e-07
ZYX,0.4257703081232493,0,2.96625854223013e-11,4.3065863393006905e-07
PYHIN1,0.484593837535014,0,2.821462071026338e-11,4.5638820408447446e-07
RPSA,0.004901960784313725,1,5.586809297115138e-11,4.6806673588423527e-07
TBCD,0.7514005602240896,0,1.4985877587210072e-11,5.025645333601309e-07
DYNLL1,0.20238095238095238,0,5.198986233491165e-11,5.434166643587657e-07
SMAD2,0.43557422969187676,0,4.6927760200731595e-11,6.931588835497729e-07
RPL27,0.021708683473389355,0,9.6002347130931e-11,8.181321396905201e-07
LITAF,0.3445378151260504,0,6.600360281217191e-11,8.395175943687717e-07
RPS21,0.0035014005602240898,0,1.052037076650161e-10,8.80165121452583e-07
CLINT1,0.6687675070028011,0,4.111145591790582e-11,1.0347602220005609e-06
ATP5MC3,0.07913165266106442,0,1.1776187936272733e-10,1.066146741913915e-06
GPR183,0.7899159663865546,0,2.795338055685337e-11,1.109305308423836e-06
COL9A2,0.9250700280112045,0,1.1126372420931037e-11,1.237963453225004e-06
CD3G,0.2261904761904762,0,1.180558630243749e-10,1.271930235736522e-06
FLNB,0.792016806722689,0,3.577219451481311e-11,1.4339273331203889e-06
HERPUD1,0.4530812324929972,0,1.0993715468637215e-10,1.6758358152493806e-06
GMFG,0.05952380952380952,0,2.2435207154814004e-10,1.9888044369839854e-06
PTPRM,0.9390756302521008,0,1.5123592720169718e-11,2.0695395459942808e-06
IFITM1,0.1645658263305322,1,2.0976998764806826e-10,2.093345522772286e-06
SLFN5,0.5007002801120448,0,1.401820156479875e-10,2.340673182671787e-06
APMAP,0.6442577030812325,0,1.26018975212713e-10,2.9533181897352335e-06
CD200R1,0.8893557422969187,0,3.970431866572698e-11,2.9917043287005353e-06
IL10RA,0.46078431372549017,0,2.0694448332395117e-10,3.199640146584029e-06
PPP1R10,0.4852941176470588,0,2.62621588309027e-10,4.253839438794297e-06
CAPZB,0.15056022408963585,0,4.358432148773606e-10,4.2776721616765784e-06
CD226,0.8795518207282913,0,6.23837912272674e-11,4.3179869600892325e-06
DCXR,0.43557422969187676,0,3.013792819099056e-10,4.451602328347341e-06
GAPDH,0.0,1,5.950220390284552e-10,4.960698739380231e-06
PPIA,0.0070028011204481795,0,6.371672810427252e-10,5.349525283703787e-06
LRRN3,0.6932773109243697,1,2.1213595318273726e-10,5.7660470016562516e-06
TMEM204,0.7654061624649859,0,1.755815450301106e-10,6.2398200920241595e-06
NEK1,0.5084033613445378,0,3.7086966219625946e-10,6.289588110664882e-06
LZTFL1,0.6911764705882353,1,2.3396133041464705e-10,6.316020075873811e-06
RPL23,0.18137254901960784,0,6.347493769784676e-10,6.4643636730381725e-06
DUSP2,0.7170868347338936,1,2.2304742613129328e-10,6.572852097241617e-06
PGK1,0.2542016806722689,0,6.345796016718059e-10,7.093727623182013e-06
ENPP3,0.6428571428571429,1,3.7597313363658834e-10,8.776566442359064e-06
HSPD1,0.40476190476190477,0,6.91247791444951e-10,9.681727166624614e-06
MECP2,0.7661064425770309,0,2.74236782723015e-10,9.775010832928794e-06
PRMT1,0.5777310924369747,0,5.117883731527211e-10,1.010441353970018e-05
TTC28,0.8851540616246498,1,1.3931083648770789e-10,1.0112977961851055e-05
LINC00910,0.8095238095238095,1,2.7088644430302694e-10,1.1856496502310263e-05
ETS2,0.8809523809523809,1,1.6998753697452154e-10,1.190436320435532e-05
SGMS1,0.8879551820728291,0,1.6265592759714615e-10,1.2102857530268357e-05
STT3B,0.5,0,7.973780407710553e-10,1.3295481451816576e-05
CHCHD10,0.3431372549019608,0,1.3204864457339485e-09,1.6759811056784488e-05
SAMHD1,0.7675070028011205,0,5.865435356856299e-10,2.1032949447626044e-05
TRG-AS1,0.5875350140056023,0,1.0764191391779409e-09,2.1757256174584436e-05
SNAP47,0.8207282913165266,1,4.751841911749236e-10,2.209835913830696e-05
CENPM,0.8970588235294118,1,2.996011098552717e-10,2.4264094684958753e-05
SOCS1,0.7184873949579832,1,8.202193576755567e-10,2.429080851964158e-05
AC068756.1,0.9474789915966386,0,1.6782849732837523e-10,2.664050490959567e-05
ICOS,0.7429971988795518,0,8.99805045565923e-10,2.918907744265141e-05
ZBTB16,0.9404761904761905,0,2.1740731997672177e-10,3.045041708765161e-05
HLA-DPA1,0.6484593837535014,1,1.363572754951449e-09,3.233795906547245e-05
NCL,0.27170868347338933,0,3.317340079454912e-09,3.797472744054757e-05
PRKCQ,0.47478991596638653,0,2.634022010562874e-09,4.181153821992734e-05
PDIA3,0.10014005602240897,0,5.005180190177882e-09,4.637186878334052e-05
PTPN6,0.6372549019607843,1,2.0418523840022904e-09,4.692805889712334e-05
HIST1H2BK,0.707983193277311,0,1.6733577511707056e-09,4.7773906331214694e-05
RPL19,0.0014005602240896359,0,6.246715440409186e-09,5.215190851536837e-05
HYOU1,0.7906162464985994,0,1.5085042011413217e-09,6.006387465411004e-05
HNRNPDL,0.48599439775910364,0,4.934691295507729e-09,8.003905239804532e-05
RAB3GAP1,0.8599439775910365,0,1.3939364884219058e-09,8.297571431837031e-05
UBB,0.13445378151260504,0,8.927733922933571e-09,8.599253988489479e-05
LYN,0.9236694677871149,0,8.208627415153303e-10,8.965655652611936e-05
IFI27L2,0.29481792717086835,0,7.601918041907052e-09,8.987351374534395e-05
EVI2B,0.1561624649859944,0,9.827299150127233e-09,9.709237811192045e-05
MICU3,0.9425770308123249,0,7.073912478846793e-10,0.00010270316768782445
SEC11C,0.3158263305322129,0,8.899253365095209e-09,0.00010844187465225447
FILIP1L,0.7542016806722689,0,3.30474059054368e-09,0.00011209036082393696
TRPC4AP,0.6211484593837535,0,5.4423815549281105e-09,0.000119764947899198
TXN,0.06722689075630252,1,1.3662861124557924e-08,0.00012211680639871432
ABRACL,0.1876750700280112,0,1.1924974836167482e-08,0.00012238762044709933
TTN-AS1,0.842436974789916,1,2.3756963558813026e-09,0.00012570322569380844
NUDT5,0.6239495798319328,0,6.054246455927875e-09,0.0001342220351210148
ARHGDIB,0.01330532212885154,0,1.600692616316654e-08,0.00013524927864235072
NUCB2,0.5315126050420168,0,7.745905011955933e-09,0.00013784279103276265
RGL4,0.8298319327731093,1,2.9595088332730476e-09,0.00014499444898847857
FKBP2,0.47198879551820727,0,1.024616677196606e-08,0.00016178121155916992
PNRC1,0.12885154061624648,0,1.7448552299150377e-08,0.00016698483358499022
FAM135A,0.9285714285714286,0,1.5496265241023052e-09,0.00018086930864017294
PIM2,0.5322128851540616,1,1.0428467276454536e-08,0.000185858329407887
MAP3K5,0.8900560224089635,0,3.0930969119213607e-09,0.00023454808093818468
CALR,0.27240896358543415,0,2.0486822377171426e-08,0.00023474538526497285
HSPE1,0.4684873949579832,0,1.6733543632152983e-08,0.0002624727089026067
SLC9A9,0.8704481792717087,1,4.549585542142617e-09,0.0002927777815210584
PABPC1,0.08263305322128851,0,3.403225129266739e-08,0.0003092839566797789
CD81,0.23529411764705882,0,2.855690117426151e-08,0.0003113339266559162
HLA-DPB1,0.7647058823529411,1,9.062042590367411e-09,0.00032108855857254567
HOMER2,0.7619047619047619,1,9.22614801492691e-09,0.00032305726320187167
PEBP1,0.32002801120448177,0,3.025534931107738e-08,0.00037095476190609025
GIMAP1,0.8620448179271709,0,6.699533695588479e-09,0.00040487070931945706
UBASH3B,0.9110644257703081,1,4.388352207451193e-09,0.00041137298173879846
RPL32,0.0021008403361344537,1,5.456897728690453e-08,0.0004558993353538513
PTCH2,0.9187675070028011,1,4.454947375456896e-09,0.0004572172402792666
EIF3L,0.20798319327731093,0,4.3473847428240896e-08,0.00045761840270663217
ATP5MG,0.024509803921568627,0,5.7193112847590736e-08,0.00048879935823776
VIM,0.12815126050420167,1,5.136205919174275e-08,0.0004911465350390898
TBC1D19,0.90406162464986,0,5.981822953115572e-09,0.0005198176201975024
ABI1,0.6302521008403361,0,2.4342049729349935e-08,0.0005488595582417558
AL391056.1,0.8578431372549019,1,1.009428728824941e-08,0.0005919944454108829
PDCD4,0.5217086834733894,0,3.455979001188872e-08,0.0006024047674992358
PPP1R14B,0.7198879551820728,1,2.041901719350065e-08,0.0006077330464417073
CREG1,0.8739495798319328,0,9.497905400382273e-09,0.0006281933627623636
HSPA1B,0.8340336134453782,0,1.2528775253492682e-08,0.0006293587602691572
ATP5F1E,0.0070028011204481795,0,7.581119532992434e-08,0.0006364951846578612
HLA-DQA1,0.9096638655462185,1,6.905836476492491e-09,0.0006373303335662911
SNHG15,0.8249299719887955,0,1.3497502710955223e-08,0.0006427638207382468
RPS13,0.0028011204481792717,0,7.857995097805019e-08,0.0006569612789762067
ANXA2,0.5504201680672269,0,3.561982721784046e-08,0.0006605334101364706
EIF1,0.0,0,7.981705223572408e-08,0.0006654347644892316
RPL8,0.0021008403361344537,0,8.182587002978702e-08,0.0006836184516560993
IFI16,0.3956582633053221,0,5.25533058228772e-08,0.0007249820491327082
TSEN54,0.7331932773109243,0,2.34135669614176e-08,0.0007316116542715994
SH3BP5,0.8508403361344538,0,1.3914174935845861e-08,0.0007777067434578864
HM13,0.18417366946778713,0,7.775882227762855e-08,0.0007946241461778759
YWHAZ,0.13865546218487396,0,8.608605964925115e-08,0.000833231590597083
AFDN,0.8529411764705882,1,1.510417085939932e-08,0.0008562796126927222
NT5DC1,0.5707282913165266,0,4.5771146384262744e-08,0.0008889336047229929
PGD,0.6638655462184874,1,3.590449621734982e-08,0.0008905239602680351
PAICS,0.8046218487394958,0,2.1703051519584137e-08,0.0009260930116874832
DOCK10,0.42997198879551823,0,6.72787135724751e-08,0.0009839913548608343
AFG3L2,0.738795518207283,0,3.2457969993175e-08,0.0010359779969159968
ID2,0.484593837535014,1,6.876460004725822e-08,0.0011123081413155168
CD164,0.42016806722689076,0,9.048467661524145e-08,0.0013010162191885637
SEPTIN9,0.3907563025210084,0,9.551134004070407e-08,0.001306994303288312
CD3E,0.008403361344537815,0,1.6058474629410766e-07,0.0013501407504459585
